,Gender,Pedestrian_grp,Cross_Compliance,TOD,Crossing_time,Location,Cross_Speed,Age_grp
5893,Male,Single,Yes,12:30-13:30,17,Mahim, < 1,40-59
5894,Male,Group,No,12:30-13:30,17,Mahim, < 1,<18
5895,Female,Group,No,12:30-13:30,13,Mahim,1-1.2,<18
5896,Female,Group,No,12:30-13:30,13,Mahim,1-1.2,18-39
5897,Male,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,18-39
5898,Male,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,18-39
5899,Male,Single,Yes,12:30-13:30,8,Mahim,>1.4,18-39
5900,Male,Single,No,12:30-13:30,11,Mahim,1.2-1.4,40-59
5901,Male,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,40-59
5902,Male,Single,Yes,12:30-13:30,14,Mahim,1-1.2,40-59
5903,Female,Single,No,12:30-13:30,14,Mahim,1-1.2,40-59
5904,Female,Single,No,12:30-13:30,13,Mahim,1-1.2,40-59
5905,Male,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,>60
5906,Male,Group,Yes,12:30-13:30,11,Mahim,1.2-1.4,>60
5907,Male,Group,Yes,12:30-13:30,9,Mahim,>1.4,>60
5908,Female,Group,No,12:30-13:30,8,Mahim,>1.4,40-59
5909,Male,Single,Yes,12:30-13:30,11,Mahim,1.2-1.4,18-39
5910,Male,Single,No,12:30-13:30,10,Mahim,1.2-1.4,<18
5911,Male,Single,No,12:30-13:30,10,Mahim,1.2-1.4,<18
5912,Male,Single,No,12:30-13:30,11,Mahim,1.2-1.4,18-39
5913,Male,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,40-59
5914,Male,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,40-59
5915,Female,Single,No,12:30-13:30,13,Mahim,1-1.2,40-59
5916,Female,Single,No,12:30-13:30,13,Mahim,1-1.2,18-39
5917,Female,Group,No,12:30-13:30,14,Mahim,1-1.2,18-39
5918,Male,Group,Yes,12:30-13:30,13,Mahim,1-1.2,18-39
5919,Male,Group,Yes,12:30-13:30,13,Mahim,1-1.2,>60
5920,Male,Group,No,12:30-13:30,13,Mahim,1-1.2,>60
5921,Female,Single,Yes,12:30-13:30,12,Mahim,1-1.2,40-59
5922,Male,Single,Yes,12:30-13:30,13,Mahim,1-1.2,18-39
5923,Male,Single,Yes,12:30-13:30,15,Mahim, < 1,18-39
5924,Male,Single,Yes,12:30-13:30,15,Mahim, < 1,40-59
5925,Male,Single,No,12:30-13:30,14,Mahim,1-1.2,40-59
5926,Male,Single,No,12:30-13:30,14,Mahim,1-1.2,40-59
5927,Male,Single,No,12:30-13:30,14,Mahim,1-1.2,40-59
5928,Female,Single,No,12:30-13:30,11,Mahim,1.2-1.4,>60
5929,Female,Group,No,12:30-13:30,14,Mahim,1-1.2,>60
5930,Male,Group,No,12:30-13:30,13,Mahim,1-1.2,<18
5931,Female,Group,No,12:30-13:30,12,Mahim,1-1.2,<18
5932,Male,Group,No,12:30-13:30,8,Mahim,>1.4,<18
5933,Male,Group,Yes,12:30-13:30,7,Mahim,>1.4,18-39
5934,Male,Single,No,12:30-13:30,10,Mahim,1.2-1.4,18-39
5935,Male,Single,Yes,12:30-13:30,15,Mahim, < 1,18-39
5936,Female,Group,Yes,12:30-13:30,12,Mahim,1-1.2,18-39
5937,Male,Group,Yes,12:30-13:30,15,Mahim, < 1,40-59
5938,Male,Group,No,12:30-13:30,13,Mahim,1-1.2,40-59
5939,Female,Group,No,12:30-13:30,13,Mahim,1-1.2,>60
5940,Male,Group,Yes,12:30-13:30,14,Mahim,1-1.2,>60
5941,Male,Single,Yes,12:30-13:30,12,Mahim,1-1.2,40-59
5942,Female,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,40-59
5943,Male,Single,Yes,12:30-13:30,12,Mahim,1-1.2,18-39
5944,Male,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,<18
5945,Male,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,<18
5946,Female,Single,No,12:30-13:30,10,Mahim,1.2-1.4,18-39
5947,Male,Single,No,12:30-13:30,10,Mahim,1.2-1.4,18-39
5948,Male,Group,Yes,12:30-13:30,10,Mahim,1.2-1.4,18-39
5949,Male,Group,Yes,12:30-13:30,10,Mahim,1.2-1.4,40-59
5950,Male,Group,No,12:30-13:30,14,Mahim,1-1.2,40-59
5951,Male,Group,No,12:30-13:30,14,Mahim,1-1.2,>60
5952,Male,Group,No,12:30-13:30,12,Mahim,1-1.2,>60
5953,Female,Group,No,12:30-13:30,12,Mahim,1-1.2,40-59
5954,Female,Group,Yes,12:30-13:30,18,Mahim, < 1,40-59
5955,Male,Single,No,12:30-13:30,13,Mahim,1-1.2,18-39
5956,Male,Single,Yes,12:30-13:30,18,Mahim, < 1,18-39
5957,Male,Single,No,12:30-13:30,16,Mahim, < 1,<18
5958,Male,Single,Yes,12:30-13:30,13,Mahim,1-1.2,<18
5959,Female,Single,Yes,12:30-13:30,16,Mahim, < 1,18-39
5960,Male,Single,Yes,12:30-13:30,9,Mahim,>1.4,18-39
5961,Female,Single,No,12:30-13:30,7,Mahim,>1.4,18-39
5962,Male,Single,Yes,12:30-13:30,7,Mahim,>1.4,18-39
5963,Male,Single,Yes,12:30-13:30,9,Mahim,>1.4,40-59
5964,Male,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,40-59
5965,Male,Single,Yes,12:30-13:30,14,Mahim,1-1.2,40-59
5966,Female,Single,Yes,12:30-13:30,18,Mahim, < 1,40-59
5967,Male,Single,Yes,12:30-13:30,17,Mahim, < 1,>60
5968,Male,Single,No,12:30-13:30,13,Mahim,1-1.2,>60
5969,Male,Single,Yes,12:30-13:30,13,Mahim,1-1.2,40-59
5970,Male,Group,No,12:30-13:30,12,Mahim,1-1.2,40-59
5971,Female,Group,No,12:30-13:30,13,Mahim,1-1.2,40-59
5972,Female,Group,Yes,12:30-13:30,14,Mahim,1-1.2,18-39
5973,Female,Group,No,12:30-13:30,10,Mahim,1.2-1.4,18-39
5974,Male,Group,Yes,12:30-13:30,10,Mahim,1.2-1.4,<18
5975,Female,Single,No,12:30-13:30,11,Mahim,1.2-1.4,<18
5976,Male,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,<18
5977,Female,Single,No,12:30-13:30,8,Mahim,>1.4,18-39
5978,Male,Single,Yes,12:30-13:30,9,Mahim,>1.4,18-39
5979,Female,Group,No,12:30-13:30,10,Mahim,1.2-1.4,18-39
5980,Male,Group,No,12:30-13:30,10,Mahim,1.2-1.4,40-59
5981,Female,Group,Yes,12:30-13:30,10,Mahim,1.2-1.4,40-59
5982,Male,Group,Yes,12:30-13:30,12,Mahim,1-1.2,40-59
5983,Male,Single,Yes,12:30-13:30,11,Mahim,1.2-1.4,>60
5984,Female,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,>60
5985,Female,Single,No,12:30-13:30,13,Mahim,1-1.2,40-59
5986,Female,Single,Yes,12:30-13:30,13,Mahim,1-1.2,40-59
5987,Male,Single,Yes,12:30-13:30,16,Mahim, < 1,40-59
5988,Male,Single,Yes,12:30-13:30,15,Mahim, < 1,18-39
5989,Female,Single,Yes,12:30-13:30,9,Mahim,>1.4,18-39
5990,Male,Single,Yes,12:30-13:30,14,Mahim,1-1.2,18-39
5991,Male,Single,Yes,12:30-13:30,14,Mahim,1-1.2,<18
5992,Male,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,<18
5993,Female,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,18-39
5994,Male,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,<18
5995,Male,Single,Yes,12:30-13:30,12,Mahim,1-1.2,18-39
5996,Male,Group,No,12:30-13:30,14,Mahim,1-1.2,40-59
5997,Male,Group,No,12:30-13:30,13,Mahim,1-1.2,18-39
5998,Female,Group,No,12:30-13:30,13,Mahim,1-1.2,18-39
5999,Male,Group,No,12:30-13:30,15,Mahim, < 1,40-59
6000,Male,Group,Yes,12:30-13:30,13,Mahim,1-1.2,40-59
6001,Male,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,>60
6002,Male,Single,No,12:30-13:30,11,Mahim,1.2-1.4,>60
6003,Male,Single,No,12:30-13:30,10,Mahim,1.2-1.4,>60
6004,Male,Single,No,12:30-13:30,12,Mahim,1-1.2,40-59
6005,Female,Single,Yes,12:30-13:30,12,Mahim,1-1.2,<18
6006,Male,Single,Yes,12:30-13:30,13,Mahim,1-1.2,<18
6007,Male,Single,Yes,12:30-13:30,14,Mahim,1-1.2,18-39
6008,Male,Single,No,12:30-13:30,16,Mahim, < 1,18-39
6009,Male,Single,Yes,12:30-13:30,17,Mahim, < 1,40-59
6010,Female,Single,Yes,12:30-13:30,17,Mahim, < 1,40-59
6011,Male,Single,No,12:30-13:30,7,Mahim,>1.4,>60
6012,Male,Single,No,12:30-13:30,9,Mahim,>1.4,>60
6013,Female,Single,Yes,12:30-13:30,9,Mahim,>1.4,>60
6014,Male,Group,No,12:30-13:30,11,Mahim,1.2-1.4,40-59
6015,Male,Group,No,12:30-13:30,12,Mahim,1-1.2,40-59
6016,Male,Group,No,12:30-13:30,9,Mahim,>1.4,40-59
6017,Male,Group,Yes,12:30-13:30,15,Mahim, < 1,18-39
6018,Male,Single,Yes,12:30-13:30,16,Mahim, < 1,<18
6019,Male,Single,No,12:30-13:30,17,Mahim, < 1,<18
6020,Male,Single,No,12:30-13:30,12,Mahim,1-1.2,18-39
6021,Male,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,18-39
6022,Male,Single,No,12:30-13:30,10,Mahim,1.2-1.4,40-59
6023,Male,Single,Yes,12:30-13:30,11,Mahim,1.2-1.4,>60
6024,Female,Single,Yes,12:30-13:30,11,Mahim,1.2-1.4,40-59
6025,Male,Single,Yes,12:30-13:30,12,Mahim,1-1.2,40-59
6026,Male,Single,Yes,12:30-13:30,13,Mahim,1-1.2,40-59
6027,Male,Single,Yes,12:30-13:30,13,Mahim,1-1.2,40-59
6028,Male,Single,Yes,12:30-13:30,12,Mahim,1-1.2,18-39
6029,Male,Group,Yes,12:30-13:30,9,Mahim,>1.4,18-39
6030,Female,Group,No,12:30-13:30,9,Mahim,>1.4,18-39
6031,Male,Group,No,12:30-13:30,8,Mahim,>1.4,18-39
6032,Male,Group,Yes,12:30-13:30,18,Mahim, < 1,<18
6033,Male,Group,No,12:30-13:30,17,Mahim, < 1,<18
6034,Male,Group,Yes,12:30-13:30,15,Mahim, < 1,18-39
6035,Female,Single,Yes,12:30-13:30,14,Mahim,1-1.2,18-39
6036,Male,Single,No,12:30-13:30,13,Mahim,1-1.2,18-39
6037,Male,Single,Yes,12:30-13:30,14,Mahim,1-1.2,18-39
6038,Male,Group,No,12:30-13:30,13,Mahim,1-1.2,18-39
6039,Male,Group,No,12:30-13:30,11,Mahim,1.2-1.4,18-39
6040,Male,Group,No,12:30-13:30,14,Mahim,1-1.2,18-39
6041,Female,Group,Yes,12:30-13:30,11,Mahim,1.2-1.4,18-39
6042,Male,Single,Yes,12:30-13:30,10,Mahim,1.2-1.4,40-59
6043,Male,Single,No,12:30-13:30,10,Mahim,1.2-1.4,40-59
6044,Male,Single,No,12:30-13:30,12,Mahim,1-1.2,40-59
6045,Male,Single,No,12:30-13:30,14,Mahim,1-1.2,40-59
6046,Female,Single,Yes,12:30-13:30,12,Mahim,1-1.2,40-59
6047,Male,Single,No,12:30-13:30,10,Mahim,1.2-1.4,40-59
6048,Female,Single,Yes,16:30-17:30,12,Mahim,1-1.2,40-59
6049,Male,Single,Yes,16:30-17:30,18,Mahim, < 1,40-59
6050,Female,Single,No,16:30-17:30,17,Mahim, < 1,40-59
6051,Male,Single,Yes,16:30-17:30,18,Mahim, < 1,>60
6052,Female,Single,Yes,16:30-17:30,15,Mahim, < 1,>60
6053,Female,Single,No,16:30-17:30,13,Mahim,1-1.2,>60
6054,Female,Single,Yes,16:30-17:30,13,Mahim,1-1.2,40-59
6055,Female,Single,Yes,16:30-17:30,13,Mahim,1-1.2,40-59
6056,Female,Group,Yes,16:30-17:30,18,Mahim, < 1,18-39
6057,Male,Group,Yes,16:30-17:30,16,Mahim, < 1,18-39
6058,Female,Single,Yes,16:30-17:30,15,Mahim, < 1,18-39
6059,Male,Group,Yes,16:30-17:30,18,Mahim, < 1,18-39
6060,Male,Group,No,16:30-17:30,16,Mahim, < 1,18-39
6061,Male,Single,No,16:30-17:30,12,Mahim,1-1.2,18-39
6062,Female,Single,No,16:30-17:30,14,Mahim,1-1.2,40-59
6063,Male,Single,Yes,16:30-17:30,15,Mahim, < 1,40-59
6064,Female,Single,Yes,16:30-17:30,14,Mahim,1-1.2,40-59
6065,Male,Single,Yes,16:30-17:30,12,Mahim,1-1.2,40-59
6066,Male,Single,No,16:30-17:30,14,Mahim,1-1.2,>60
6067,Female,Group,No,16:30-17:30,17,Mahim, < 1,>60
6068,Male,Group,No,16:30-17:30,14,Mahim,1-1.2,>60
6069,Male,Single,Yes,16:30-17:30,12,Mahim,1-1.2,>60
6070,Male,Single,Yes,16:30-17:30,14,Mahim,1-1.2,>60
6071,Male,Single,No,16:30-17:30,13,Mahim,1-1.2,18-39
6072,Male,Group,No,16:30-17:30,13,Mahim,1-1.2,18-39
6073,Female,Group,No,16:30-17:30,13,Mahim,1-1.2,18-39
6074,Female,Single,Yes,16:30-17:30,11,Mahim,1.2-1.4,18-39
6075,Female,Single,Yes,16:30-17:30,10,Mahim,1.2-1.4,18-39
6076,Female,Single,Yes,16:30-17:30,11,Mahim,1.2-1.4,<18
6077,Male,Single,Yes,16:30-17:30,10,Mahim,1.2-1.4,<18
6078,Male,Single,No,16:30-17:30,12,Mahim,1-1.2,<18
6079,Male,Single,Yes,16:30-17:30,12,Mahim,1-1.2,<18
6080,Male,Single,Yes,16:30-17:30,12,Mahim,1-1.2,18-39
6081,Female,Group,No,16:30-17:30,13,Mahim,1-1.2,18-39
6082,Female,Group,No,16:30-17:30,13,Mahim,1-1.2,18-39
6083,Female,Single,No,16:30-17:30,17,Mahim, < 1,18-39
6084,Male,Single,Yes,16:30-17:30,18,Mahim, < 1,40-59
6085,Male,Single,Yes,16:30-17:30,17,Mahim, < 1,40-59
6086,Male,Single,Yes,16:30-17:30,17,Mahim, < 1,40-59
6087,Female,Single,No,16:30-17:30,10,Mahim,1.2-1.4,40-59
6088,Male,Single,Yes,16:30-17:30,11,Mahim,1.2-1.4,40-59
6089,Male,Single,Yes,16:30-17:30,11,Mahim,1.2-1.4,18-39
6090,Male,Single,No,16:30-17:30,9,Mahim,>1.4,18-39
6091,Female,Group,No,16:30-17:30,9,Mahim,>1.4,18-39
6092,Male,Group,No,16:30-17:30,9,Mahim,>1.4,18-39
6093,Male,Single,No,16:30-17:30,13,Mahim,1-1.2,18-39
6094,Female,Single,Yes,16:30-17:30,14,Mahim,1-1.2,40-59
6095,Female,Single,No,16:30-17:30,12,Mahim,1-1.2,40-59
6096,Female,Single,No,16:30-17:30,12,Mahim,1-1.2,40-59
6097,Female,Single,No,16:30-17:30,13,Mahim,1-1.2,40-59
6098,Female,Single,Yes,16:30-17:30,12,Mahim,1-1.2,40-59
6099,Female,Single,Yes,16:30-17:30,10,Mahim,1.2-1.4,40-59
6100,Female,Single,Yes,16:30-17:30,11,Mahim,1.2-1.4,<18
6101,Male,Single,No,16:30-17:30,11,Mahim,1.2-1.4,<18
6102,Male,Group,No,16:30-17:30,10,Mahim,1.2-1.4,<18
6103,Female,Group,No,16:30-17:30,10,Mahim,1.2-1.4,>60
6104,Male,Single,Yes,16:30-17:30,13,Mahim,1-1.2,>60
6105,Male,Single,Yes,16:30-17:30,13,Mahim,1-1.2,>60
6106,Male,Single,No,16:30-17:30,13,Mahim,1-1.2,18-39
6107,Male,Single,Yes,16:30-17:30,14,Mahim,1-1.2,18-39
6108,Male,Single,No,16:30-17:30,18,Mahim, < 1,18-39
6109,Male,Single,Yes,16:30-17:30,18,Mahim, < 1,18-39
6110,Male,Single,No,16:30-17:30,17,Mahim, < 1,18-39
6111,Male,Group,No,16:30-17:30,15,Mahim, < 1,18-39
6112,Male,Group,Yes,16:30-17:30,13,Mahim,1-1.2,40-59
6113,Female,Single,No,16:30-17:30,12,Mahim,1-1.2,40-59
6114,Male,Single,Yes,16:30-17:30,12,Mahim,1-1.2,40-59
6115,Male,Single,No,16:30-17:30,14,Mahim,1-1.2,40-59
6116,Male,Single,Yes,16:30-17:30,14,Mahim,1-1.2,<18
6117,Male,Single,No,16:30-17:30,10,Mahim,1.2-1.4,<18
6118,Male,Single,Yes,16:30-17:30,10,Mahim,1.2-1.4,<18
6119,Male,Single,No,16:30-17:30,10,Mahim,1.2-1.4,<18
6120,Female,Single,Yes,16:30-17:30,10,Mahim,1.2-1.4,18-39
6121,Male,Single,No,16:30-17:30,11,Mahim,1.2-1.4,18-39
6122,Female,Group,Yes,16:30-17:30,9,Mahim,>1.4,18-39
6123,Female,Group,Yes,16:30-17:30,8,Mahim,>1.4,18-39
6124,Female,Single,No,16:30-17:30,9,Mahim,>1.4,<18
6125,Female,Single,Yes,16:30-17:30,13,Mahim,1-1.2,<18
6126,Male,Group,No,16:30-17:30,13,Mahim,1-1.2,<18
6127,Male,Group,Yes,16:30-17:30,13,Mahim,1-1.2,<18
6128,Male,Single,Yes,16:30-17:30,12,Mahim,1-1.2,<18
6129,Male,Single,No,16:30-17:30,14,Mahim,1-1.2,40-59
6130,Male,Single,Yes,16:30-17:30,10,Mahim,1.2-1.4,40-59
6131,Male,Single,Yes,16:30-17:30,10,Mahim,1.2-1.4,40-59
6132,Male,Single,Yes,16:30-17:30,10,Mahim,1.2-1.4,40-59
6133,Male,Single,No,16:30-17:30,16,Mahim, < 1,40-59
6134,Male,Group,Yes,16:30-17:30,17,Mahim, < 1,>60
6135,Male,Group,Yes,16:30-17:30,15,Mahim, < 1,>60
6136,Male,Group,No,16:30-17:30,14,Mahim,1-1.2,>60
6137,Male,Group,No,16:30-17:30,13,Mahim,1-1.2,>60
6138,Male,Single,No,16:30-17:30,13,Mahim,1-1.2,<18
6139,Male,Group,Yes,16:30-17:30,12,Mahim,1-1.2,<18
6140,Male,Group,No,16:30-17:30,10,Mahim,1.2-1.4,<18
6141,Female,Single,No,16:30-17:30,10,Mahim,1.2-1.4,<18
6142,Female,Single,Yes,16:30-17:30,11,Mahim,1.2-1.4,18-39
6143,Male,Single,Yes,16:30-17:30,11,Mahim,1.2-1.4,18-39
6144,Male,Single,No,16:30-17:30,7,Mahim,>1.4,18-39
6145,Female,Single,Yes,16:30-17:30,7,Mahim,>1.4,18-39
6146,Male,Group,No,16:30-17:30,9,Mahim,>1.4,18-39
6147,Female,Group,No,16:30-17:30,13,Mahim,1-1.2,40-59
6148,Female,Single,Yes,16:30-17:30,16,Mahim, < 1,40-59
6149,Female,Group,No,16:30-17:30,16,Mahim, < 1,40-59
6150,Female,Group,Yes,16:30-17:30,11,Mahim,1.2-1.4,40-59
6151,Female,Single,Yes,16:30-17:30,11,Mahim,1.2-1.4,>60
6152,Male,Single,No,16:30-17:30,11,Mahim,1.2-1.4,>60
6153,Male,Single,Yes,16:30-17:30,7,Mahim,>1.4,>60
6154,Male,Single,No,16:30-17:30,9,Mahim,>1.4,40-59
6155,Female,Single,No,16:30-17:30,8,Mahim,>1.4,40-59
6156,Male,Single,Yes,16:30-17:30,13,Mahim,1-1.2,18-39
6157,Male,Single,No,16:30-17:30,14,Mahim,1-1.2,18-39
6158,Male,Single,Yes,16:30-17:30,14,Mahim,1-1.2,18-39
6159,Female,Group,No,16:30-17:30,12,Mahim,1-1.2,18-39
6160,Male,Group,No,16:30-17:30,13,Mahim,1-1.2,18-39
6161,Male,Single,Yes,16:30-17:30,18,Mahim, < 1,18-39
6162,Male,Group,No,16:30-17:30,17,Mahim, < 1,40-59
6163,Male,Group,Yes,16:30-17:30,17,Mahim, < 1,40-59
6164,Male,Single,No,16:30-17:30,16,Mahim, < 1,40-59
6165,Male,Single,No,16:30-17:30,13,Mahim,1-1.2,40-59
6166,Male,Single,No,16:30-17:30,13,Mahim,1-1.2,>60
6167,Male,Single,Yes,16:30-17:30,13,Mahim,1-1.2,>60
6168,Male,Single,Yes,16:30-17:30,16,Mahim, < 1,>60
6169,Male,Single,No,16:30-17:30,16,Mahim, < 1,>60
6170,Female,Group,Yes,16:30-17:30,17,Mahim, < 1,>60
6171,Male,Group,No,16:30-17:30,18,Mahim, < 1,18-39
6172,Female,Single,No,16:30-17:30,17,Mahim, < 1,18-39
6173,Male,Group,Yes,16:30-17:30,12,Mahim,1-1.2,18-39
6174,Male,Group,No,16:30-17:30,12,Mahim,1-1.2,18-39
6175,Female,Single,Yes,16:30-17:30,16,Mahim, < 1,18-39
6176,Male,Single,No,16:30-17:30,14,Mahim,1-1.2,<18
6177,Female,Single,No,16:30-17:30,14,Mahim,1-1.2,<18
6178,Male,Single,Yes,16:30-17:30,13,Mahim,1-1.2,<18
6179,Male,Single,Yes,16:30-17:30,7,Mahim,>1.4,<18
6180,Male,Single,No,16:30-17:30,12,Mahim,1-1.2,18-39
6181,Male,Group,No,16:30-17:30,14,Mahim,1-1.2,18-39
6182,Female,Group,No,16:30-17:30,14,Mahim,1-1.2,18-39
6183,Male,Single,No,16:30-17:30,12,Mahim,1-1.2,18-39
6184,Male,Single,Yes,16:30-17:30,14,Mahim,1-1.2,40-59
6185,Female,Group,Yes,16:30-17:30,12,Mahim,1-1.2,40-59
6186,Female,Group,Yes,16:30-17:30,10,Mahim,1.2-1.4,40-59
6187,Female,Single,No,16:30-17:30,11,Mahim,1.2-1.4,40-59
6188,Male,Single,Yes,16:30-17:30,10,Mahim,1.2-1.4,40-59
6189,Male,Single,Yes,16:30-17:30,10,Mahim,1.2-1.4,18-39
6190,Female,Single,Yes,16:30-17:30,13,Mahim,1-1.2,18-39
6191,Male,Single,Yes,16:30-17:30,13,Mahim,1-1.2,18-39
6192,Male,Single,Yes,16:30-17:30,14,Mahim,1-1.2,18-39
6193,Male,Group,No,16:30-17:30,14,Mahim,1-1.2,18-39
6194,Male,Group,No,16:30-17:30,13,Mahim,1-1.2,40-59
6195,Male,Group,No,16:30-17:30,17,Mahim, < 1,40-59
6196,Male,Group,Yes,16:30-17:30,16,Mahim, < 1,40-59
6197,Male,Single,Yes,16:30-17:30,17,Mahim, < 1,40-59
6198,Male,Single,Yes,16:30-17:30,16,Mahim, < 1,18-39
6199,Female,Single,No,16:30-17:30,11,Mahim,1.2-1.4,18-39
6200,Male,Single,Yes,16:30-17:30,11,Mahim,1.2-1.4,18-39
6201,Male,Single,No,16:30-17:30,10,Mahim,1.2-1.4,18-39
6202,Female,Group,Yes,16:30-17:30,9,Mahim,>1.4,18-39
6203,Female,Group,No,16:30-17:30,8,Mahim,>1.4,40-59
6204,Female,Single,Yes,16:30-17:30,7,Mahim,>1.4,40-59
6205,Female,Group,Yes,16:30-17:30,12,Mahim,1-1.2,40-59
6206,Male,Group,No,16:30-17:30,14,Mahim,1-1.2,40-59
6207,Male,Single,No,16:30-17:30,14,Mahim,1-1.2,18-39
6208,Male,Single,No,16:30-17:30,12,Mahim,1-1.2,18-39
6209,Male,Single,Yes,16:30-17:30,13,Mahim,1-1.2,18-39
6210,Male,Single,No,16:30-17:30,10,Mahim,1.2-1.4,18-39
6211,Male,Group,Yes,16:30-17:30,10,Mahim,1.2-1.4,18-39
6212,Male,Group,No,16:30-17:30,11,Mahim,1.2-1.4,<18
6213,Male,Group,No,16:30-17:30,11,Mahim,1.2-1.4,<18
6214,Female,Group,Yes,16:30-17:30,17,Mahim, < 1,<18
6215,Male,Group,No,16:30-17:30,15,Mahim, < 1,<18
6216,Female,Group,Yes,16:30-17:30,15,Mahim, < 1,40-59
6217,Male,Single,No,16:30-17:30,7,Mahim,>1.4,40-59
6218,Male,Single,Yes,16:30-17:30,7,Mahim,>1.4,40-59
6219,Female,Single,No,16:30-17:30,7,Mahim,>1.4,>60
6220,Female,Single,Yes,16:30-17:30,13,Mahim,1-1.2,>60
6221,Female,Single,No,16:30-17:30,13,Mahim,1-1.2,>60
6222,Female,Group,No,16:30-17:30,13,Mahim,1-1.2,18-39
6223,Male,Group,No,16:30-17:30,13,Mahim,1-1.2,18-39
6224,Male,Group,No,16:30-17:30,14,Mahim,1-1.2,18-39
6225,Male,Group,No,16:30-17:30,12,Mahim,1-1.2,18-39
6226,Male,Group,Yes,16:30-17:30,10,Mahim,1.2-1.4,18-39
6227,Male,Single,No,16:30-17:30,11,Mahim,1.2-1.4,40-59
6228,Male,Single,Yes,16:30-17:30,11,Mahim,1.2-1.4,<18
6229,Male,Single,Yes,16:30-17:30,10,Mahim,1.2-1.4,<18
6230,Female,Single,Yes,16:30-17:30,15,Mahim, < 1,<18
6231,Female,Single,No,16:30-17:30,16,Mahim, < 1,>60
6232,Female,Single,Yes,16:30-17:30,17,Mahim, < 1,>60
6233,Male,Group,Yes,16:30-17:30,17,Mahim, < 1,>60
6234,Male,Group,No,16:30-17:30,14,Mahim,1-1.2,18-39
6235,Female,Group,No,16:30-17:30,14,Mahim,1-1.2,18-39
6236,Female,Single,No,16:30-17:30,12,Mahim,1-1.2,18-39
6237,Female,Single,Yes,16:30-17:30,14,Mahim,1-1.2,18-39
6238,Female,Single,Yes,16:30-17:30,18,Mahim, < 1,18-39
6239,Female,Single,No,16:30-17:30,15,Mahim, < 1,18-39
6240,Female,Single,Yes,16:30-17:30,15,Mahim, < 1,40-59
6241,Male,Single,Yes,16:30-17:30,18,Mahim, < 1,40-59
6242,Male,Single,No,16:30-17:30,15,Mahim, < 1,40-59
6243,Male,Single,Yes,16:30-17:30,10,Mahim,1.2-1.4,40-59
6244,Male,Single,Yes,16:30-17:30,11,Mahim,1.2-1.4,<18
6245,Female,Group,No,16:30-17:30,10,Mahim,1.2-1.4,<18
6246,Male,Group,No,16:30-17:30,11,Mahim,1.2-1.4,<18
6247,Male,Single,Yes,16:30-17:30,10,Mahim,1.2-1.4,<18
6248,Male,Single,Yes,16:30-17:30,8,Mahim,>1.4,18-39
6249,Female,Single,Yes,16:30-17:30,9,Mahim,>1.4,18-39
6250,Male,Single,No,16:30-17:30,8,Mahim,>1.4,18-39
6251,Male,Single,Yes,16:30-17:30,7,Mahim,>1.4,18-39
6252,Male,Single,Yes,16:30-17:30,17,Mahim, < 1,<18
6253,Male,Single,Yes,16:30-17:30,15,Mahim, < 1,<18
6254,Female,Single,Yes,16:30-17:30,16,Mahim, < 1,<18
6255,Male,Group,No,16:30-17:30,15,Mahim, < 1,<18
6256,Female,Group,No,16:30-17:30,12,Mahim,1-1.2,<18
6257,Male,Single,Yes,16:30-17:30,13,Mahim,1-1.2,40-59
6258,Female,Single,Yes,16:30-17:30,12,Mahim,1-1.2,40-59
6259,Male,Single,No,16:30-17:30,14,Mahim,1-1.2,40-59
6260,Female,Group,No,16:30-17:30,18,Mahim, < 1,40-59
6261,Female,Group,No,16:30-17:30,17,Mahim, < 1,40-59
6262,Male,Single,Yes,16:30-17:30,16,Mahim, < 1,>60
6263,Female,Single,Yes,16:30-17:30,17,Mahim, < 1,>60
6264,Male,Single,Yes,16:30-17:30,14,Mahim,1-1.2,40-59
6265,Female,Single,No,16:30-17:30,13,Mahim,1-1.2,40-59
6266,Female,Single,Yes,16:30-17:30,13,Mahim,1-1.2,18-39
6267,Female,Group,No,16:30-17:30,12,Mahim,1-1.2,18-39
6268,Female,Group,No,16:30-17:30,12,Mahim,1-1.2,18-39
6269,Female,Group,No,16:30-17:30,10,Mahim,1.2-1.4,18-39
6270,Male,Single,Yes,16:30-17:30,10,Mahim,1.2-1.4,<18
6271,Female,Single,Yes,16:30-17:30,10,Mahim,1.2-1.4,<18
